      spec     ebeam        ep    thetac        xb        q2        w2      xsec      perr      stat      gerr   density       cer     model       kin       csb       acc       rad      live      pion
   1.00000  10.60200   4.09979  24.98000   0.79962   8.13203   4.95000   0.73361   0.00849   0.00795   0.01233   0.01060   0.00100   0.00424   0.00128   0.00000   0.00080   0.00501   0.00308   0.00140
   1.00000  10.60200   2.38798  28.99000   0.79168   6.34432   9.95000   0.80230   0.01504   0.01456   0.01356   0.01060   0.00100   0.00412   0.00061   0.00000   0.00076   0.00501   0.00308   0.00140
   1.00000  10.60200   2.32181  28.99000   0.78382   6.16851  10.25000   0.81198   0.01220   0.01162   0.01336   0.01060   0.00100   0.00406   0.00107   0.00000   0.00072   0.00500   0.00308   0.00140
   1.00000  10.60200   2.25563  28.99000   0.77602   5.99269  10.55000   0.80265   0.01083   0.01021   0.01328   0.01060   0.00100   0.00390   0.00145   0.00000   0.00069   0.00500   0.00308   0.00140
   1.00000  10.60200   2.18945  28.99000   0.76828   5.81687  10.85000   0.80257   0.01014   0.00948   0.01332   0.01060   0.00100   0.00347   0.00128   0.00000   0.00065   0.00500   0.00308   0.00140
   1.00000  10.60200   2.12328  28.99000   0.76061   5.64106  11.15000   0.82399   0.00963   0.00892   0.01332   0.01060   0.00100   0.00300   0.00143   0.00000   0.00063   0.00500   0.00308   0.00140
   1.00000  10.60200   2.05710  28.99000   0.75301   5.46524  11.45000   0.83714   0.00910   0.00835   0.01336   0.01060   0.00100   0.00266   0.00084   0.00000   0.00060   0.00500   0.00308   0.00140
   1.00000  10.60200   1.99092  28.99000   0.74546   5.28942  11.75000   0.82279   0.00862   0.00783   0.01338   0.01060   0.00100   0.00237   0.00136   0.00000   0.00057   0.00500   0.00308   0.00140
   1.00000  10.60200   1.92475  28.99000   0.73799   5.11361  12.05000   0.83449   0.00820   0.00737   0.01350   0.01060   0.00100   0.00210   0.00059   0.00000   0.00055   0.00500   0.00308   0.00140
   1.00000  10.60200   1.85857  28.99000   0.73057   4.93779  12.35000   0.85667   0.00789   0.00706   0.01359   0.01060   0.00100   0.00202   0.00087   0.00000   0.00053   0.00500   0.00308   0.00140
   1.00000  10.60200   2.85122  28.99000   0.72321   7.57504   7.85000   0.77169   0.01319   0.01271   0.01244   0.01060   0.00100   0.00176   0.00094   0.00000   0.00051   0.00500   0.00308   0.00140
   1.00000  10.60200   2.78504  28.99000   0.71591   7.39922   8.15000   0.78022   0.01082   0.01027   0.01238   0.01060   0.00100   0.00149   0.00166   0.00000   0.00049   0.00500   0.00308   0.00140
   1.00000  10.60200   2.71887  28.99000   0.70868   7.22341   8.45000   0.78325   0.00960   0.00901   0.01236   0.01060   0.00100   0.00103   0.00115   0.00000   0.00048   0.00500   0.00308   0.00140
   1.00000  10.60200   2.65269  28.99000   0.70150   7.04759   8.75000   0.77780   0.00907   0.00843   0.01236   0.01060   0.00100   0.00103   0.00039   0.00000   0.00046   0.00500   0.00308   0.00140
   1.00000  10.60200   2.58651  28.99000   0.69438   6.87177   9.05000   0.79031   0.00855   0.00788   0.01240   0.01060   0.00100   0.00088   0.00077   0.00000   0.00044   0.00500   0.00308   0.00140
   1.00000  10.60200   2.52034  28.99000   0.68732   6.69596   9.35000   0.79183   0.00812   0.00740   0.01235   0.01060   0.00100   0.00069   0.00088   0.00000   0.00043   0.00500   0.00308   0.00140
   1.00000  10.60200   2.45416  28.99000   0.68031   6.52014   9.65000   0.79901   0.00771   0.00694   0.01235   0.01060   0.00100   0.00073   0.00100   0.00000   0.00042   0.00500   0.00308   0.00140
   1.00000  10.60200   2.38798  28.99000   0.67336   6.34432   9.95000   0.79978   0.00737   0.00657   0.01258   0.01060   0.00100   0.00053   0.00154   0.00000   0.00040   0.00500   0.00308   0.00140
   1.00000  10.60200   2.32181  28.99000   0.66647   6.16851  10.25000   0.81059   0.00704   0.00620   0.01244   0.01060   0.00100   0.00050   0.00071   0.00000   0.00039   0.00500   0.00308   0.00140
   1.00000  10.60200   2.25563  28.99000   0.65963   5.99269  10.55000   0.81795   0.00680   0.00593   0.01235   0.01060   0.00100   0.00035   0.00156   0.00000   0.00038   0.00500   0.00308   0.00140
   1.00000  10.60200   2.18945  28.99000   0.65284   5.81687  10.85000   0.82152   0.00679   0.00597   0.01245   0.01060   0.00100   0.00039   0.00163   0.00000   0.00037   0.00500   0.00308   0.00140
   1.00000  10.60200   3.54608  28.99000   0.64611   9.42111   4.70000   0.71978   0.01420   0.01389   0.01266   0.01060   0.00100   0.00025   0.00125   0.00000   0.00036   0.00500   0.00308   0.00140
   1.00000  10.60200   3.50196  28.99000   0.63943   9.30390   4.90000   0.72344   0.01231   0.01196   0.01243   0.01060   0.00100   0.00045   0.00106   0.00000   0.00035   0.00500   0.00308   0.00140
   0.00000  10.60200   3.45784  28.99000   0.79175   9.18669   5.10000   0.73071   0.01093   0.01055   0.01245   0.01130   0.00100   0.00707   0.00674   0.00002   0.00300   0.00501   0.00028   0.00140
   0.00000  10.60200   3.41372  28.99000   0.77378   9.06948   5.30000   0.73521   0.01000   0.00959   0.01246   0.01130   0.00100   0.00233   0.00431   0.00002   0.00300   0.00501   0.00028   0.00140
   0.00000  10.60200   3.36961  28.99000   0.75623   8.95227   5.50000   0.73254   0.00944   0.00900   0.01280   0.01130   0.00100   0.00278   0.00506   0.00002   0.00300   0.00500   0.00028   0.00140
   0.00000  10.60200   3.32549  28.99000   0.73908   8.83506   5.70000   0.72679   0.00895   0.00848   0.01247   0.01130   0.00100   0.00321   0.00363   0.00002   0.00300   0.00500   0.00028   0.00140
   0.00000  10.60200   3.28137  28.99000   0.72232   8.71784   5.90000   0.73360   0.00849   0.00801   0.01241   0.01130   0.00100   0.00288   0.00351   0.00002   0.00300   0.00500   0.00028   0.00140
   0.00000  10.60200   3.23725  28.99000   0.70593   8.60063   6.10000   0.74227   0.00806   0.00756   0.01242   0.01130   0.00100   0.00224   0.00281   0.00003   0.00300   0.00500   0.00028   0.00140
   0.00000  10.60200   3.19313  28.99000   0.68990   8.48342   6.30000   0.74621   0.00774   0.00720   0.01254   0.01130   0.00100   0.00184   0.00505   0.00003   0.00300   0.00500   0.00028   0.00140
   0.00000  10.60200   3.14902  28.99000   0.67421   8.36621   6.50000   0.75173   0.00740   0.00686   0.01275   0.01130   0.00100   0.00175   0.00198   0.00003   0.00300   0.00500   0.00028   0.00140
   0.00000  10.60200   3.10490  28.99000   0.65887   8.24900   6.70000   0.75687   0.00713   0.00656   0.01250   0.01130   0.00100   0.00105   0.00280   0.00004   0.00300   0.00500   0.00028   0.00140
   0.00000  10.60200   3.06078  28.99000   0.64385   8.13179   6.90000   0.74856   0.00687   0.00626   0.01245   0.01130   0.00100   0.00087   0.00274   0.00004   0.00300   0.00500   0.00028   0.00140
   0.00000  10.60200   3.01666  28.99000   0.93578   8.01458   7.10000   0.75008   0.00663   0.00600   0.01259   0.01130   0.00100   0.00766   0.00338   0.00002   0.00300   0.00688   0.00061   0.00140
   0.00000  10.60200   2.97254  28.99000   0.92499   7.89737   7.30000   0.76013   0.00639   0.00574   0.01242   0.01130   0.00100   0.00276   0.00401   0.00002   0.00300   0.00613   0.00061   0.00140
   0.00000  10.60200   2.92843  28.99000   0.91434   7.78016   7.50000   0.75814   0.00619   0.00552   0.01246   0.01130   0.00100   0.00340   0.00245   0.00002   0.00300   0.00571   0.00061   0.00140
   0.00000  10.60200   2.88431  28.99000   0.90382   7.66295   7.70000   0.76826   0.00602   0.00533   0.01263   0.01130   0.00100   0.00528   0.00311   0.00002   0.00300   0.00543   0.00061   0.00140
   0.00000  10.60200   2.84019  28.99000   0.89343   7.54573   7.90000   0.76656   0.00587   0.00516   0.01251   0.01130   0.00100   0.00696   0.00295   0.00002   0.00300   0.00526   0.00061   0.00140
   0.00000  10.60200   2.79607  28.99000   0.88318   7.42852   8.10000   0.77076   0.00574   0.00503   0.01246   0.01130   0.00100   0.00918   0.00147   0.00002   0.00300   0.00516   0.00061   0.00140
   0.00000  10.60200   2.75196  28.99000   0.87304   7.31131   8.30000   0.77640   0.00571   0.00502   0.01246   0.01130   0.00100   0.00904   0.00309   0.00002   0.00300   0.00511   0.00061   0.00140
   0.00000  10.60200   4.30711  28.99000   0.86304  11.44300   1.25000   7.74568   0.15033   0.15030   0.00157   0.01130   0.00100   0.00740   0.00311   0.00002   0.00300   0.00507   0.00061   0.00140
   0.00000  10.60200   4.28505  28.99000   0.85316  11.38439   1.35000   3.24987   0.13855   0.13851   0.00476   0.01130   0.00100   0.00155   0.00176   0.00002   0.00300   0.00504   0.00061   0.00140
   0.00000  10.60200   4.26299  28.99000   0.84339  11.32579   1.45000   1.77015   0.10069   0.10064   0.00786   0.01130   0.00100   0.00190   0.00122   0.00002   0.00300   0.00503   0.00061   0.00140
   0.00000  10.60200   4.24093  28.99000   0.83375  11.26718   1.55000   1.51212   0.08292   0.08286   0.00711   0.01130   0.00100   0.00169   0.00456   0.00002   0.00300   0.00503   0.00061   0.00140
   0.00000  10.60200   4.21887  28.99000   0.82422  11.20858   1.65000   1.27773   0.06928   0.06921   0.00700   0.01130   0.00100   0.00405   0.00239   0.00002   0.00300   0.00502   0.00061   0.00140
   0.00000  10.60200   4.19681  28.99000   0.81480  11.14997   1.75000   1.22355   0.06341   0.06333   0.00763   0.01130   0.00100   0.00660   0.00221   0.00002   0.00300   0.00502   0.00061   0.00140
   0.00000  10.60200   4.17476  28.99000   0.80550  11.09137   1.85000   0.90127   0.05315   0.05306   0.01169   0.01130   0.00100   0.00642   0.00195   0.00002   0.00300   0.00501   0.00061   0.00140
   1.00000  10.60200   4.15270  28.99000   0.32548  11.03276   1.95000   1.07646   0.04957   0.04948   0.01090   0.01130   0.00100   0.00419   0.00078   0.00011   0.00015   0.00502   0.01011   0.00140
   1.00000  10.60200   4.13064  28.99000   0.31235  10.97415   2.05000   0.92570   0.04559   0.04549   0.01519   0.01130   0.00100   0.00473   0.00130   0.00015   0.00014   0.00503   0.01011   0.00140
   1.00000  10.60200   4.10858  28.99000   0.29954  10.91555   2.15000   0.79662   0.03983   0.03971   0.02087   0.01130   0.00100   0.00494   0.00138   0.00019   0.00014   0.00503   0.01011   0.00140
   1.00000  10.60200   4.08652  28.99000   0.28704  10.85694   2.25000   0.68060   0.03581   0.03569   0.02431   0.01130   0.00100   0.00337   0.00079   0.00026   0.00013   0.00504   0.01011   0.00140
   1.00000  10.60200   4.06446  28.99000   0.27483  10.79834   2.35000   0.71975   0.03408   0.03395   0.01747   0.01130   0.00100   0.00260   0.00136   0.00034   0.00013   0.00506   0.01011   0.00140
   1.00000  10.60200   4.04240  28.99000   0.26290  10.73973   2.45000   0.84929   0.03317   0.03303   0.01252   0.01130   0.00100   0.00197   0.00195   0.00046   0.00012   0.00507   0.01011   0.00140
   1.00000  10.60200   4.02034  28.99000   0.25124  10.68113   2.55000   0.89062   0.03215   0.03199   0.01058   0.01130   0.00100   0.00199   0.00103   0.00061   0.00012   0.00509   0.01011   0.00140
   1.00000  10.60200   3.99828  28.99000   0.23985  10.62252   2.65000   0.84588   0.02913   0.02896   0.01192   0.01130   0.00100   0.00253   0.00073   0.00081   0.00012   0.00512   0.01011   0.00140
   1.00000  10.60200   3.97623  28.99000   0.22872  10.56392   2.75000   0.76266   0.02785   0.02767   0.01219   0.01130   0.00100   0.00305   0.00085   0.00108   0.00011   0.00516   0.01011   0.00140
   1.00000  10.60200   3.95417  28.99000   0.44339  10.50531   2.85000   0.69244   0.02555   0.02535   0.01425   0.01130   0.00100   0.00251   0.00155   0.00001   0.00021   0.00500   0.00386   0.00140
   1.00000  10.60200   3.93211  28.99000   0.42726  10.44671   2.95000   0.64476   0.02402   0.02381   0.01503   0.01130   0.00100   0.00327   0.00097   0.00002   0.00020   0.00501   0.00386   0.00140
   1.00000  10.60200   3.91005  28.99000   0.41156  10.38810   3.05000   0.72339   0.02302   0.02280   0.01359   0.01130   0.00100   0.00317   0.00096   0.00002   0.00019   0.00501   0.00386   0.00140
   1.00000  10.60200   3.88799  28.99000   0.39627  10.32949   3.15000   0.72498   0.02203   0.02181   0.01351   0.01130   0.00100   0.00322   0.00116   0.00003   0.00018   0.00501   0.00386   0.00140
   1.00000  10.60200   3.86593  28.99000   0.38138  10.27089   3.25000   0.78786   0.02146   0.02123   0.01205   0.01130   0.00100   0.00237   0.00161   0.00004   0.00017   0.00501   0.00386   0.00140
   1.00000  10.60200   3.84387  28.99000   0.36687  10.21228   3.35000   0.72897   0.02015   0.01990   0.01319   0.01130   0.00100   0.00154   0.00073   0.00005   0.00017   0.00501   0.00386   0.00140
   1.00000  10.60200   3.82181  28.99000   0.35272  10.15368   3.45000   0.75984   0.01959   0.01932   0.01249   0.01130   0.00100   0.00104   0.00096   0.00006   0.00016   0.00501   0.00386   0.00140
   1.00000  10.60200   3.79975  28.99000   0.33893  10.09507   3.55000   0.74525   0.01896   0.01869   0.01263   0.01130   0.00100   0.00155   0.00123   0.00008   0.00015   0.00502   0.00386   0.00140
   1.00000  10.60200   3.77770  28.99000   0.32548  10.03647   3.65000   0.74871   0.01811   0.01783   0.01216   0.01130   0.00100   0.00419   0.00158   0.00011   0.00015   0.00502   0.00386   0.00140
   1.00000  10.60200   3.75564  28.99000   0.31235   9.97786   3.75000   0.74979   0.01727   0.01696   0.01210   0.01130   0.00100   0.00473   0.00082   0.00015   0.00014   0.00503   0.00386   0.00140
   1.00000  10.60200   3.73358  28.99000   0.29954   9.91926   3.85000   0.73328   0.01642   0.01611   0.01238   0.01130   0.00100   0.00494   0.00106   0.00019   0.00014   0.00503   0.00386   0.00140
   1.00000  10.60200   3.71152  28.99000   0.61475   9.86065   3.95000   0.75007   0.01582   0.01550   0.01201   0.01130   0.00100   0.00217   0.00067   0.00000   0.00038   0.00500   0.00287   0.00140
   1.00000  10.60200   3.68946  28.99000   0.60065   9.80204   4.05000   0.73184   0.01533   0.01500   0.01256   0.01130   0.00100   0.00172   0.00075   0.00000   0.00036   0.00500   0.00287   0.00140
   1.00000  10.60200   3.66740  28.99000   0.58684   9.74344   4.15000   0.73865   0.01470   0.01435   0.01184   0.01130   0.00100   0.00158   0.00047   0.00000   0.00034   0.00500   0.00287   0.00140
   1.00000  10.60200   3.64534  28.99000   0.57330   9.68483   4.25000   0.72524   0.01418   0.01381   0.01226   0.01130   0.00100   0.00161   0.00067   0.00000   0.00032   0.00500   0.00287   0.00140
   1.00000  10.60200   3.62328  28.99000   0.56004   9.62623   4.35000   0.71441   0.01373   0.01336   0.01249   0.01130   0.00100   0.00215   0.00050   0.00000   0.00031   0.00500   0.00287   0.00140
   1.00000  10.60200   3.60122  28.99000   0.54704   9.56762   4.45000   0.71531   0.01325   0.01286   0.01254   0.01130   0.00100   0.00191   0.00063   0.00000   0.00029   0.00500   0.00287   0.00140
   1.00000  10.60200   3.57916  28.99000   0.53429   9.50902   4.55000   0.72772   0.01286   0.01246   0.01244   0.01130   0.00100   0.00149   0.00047   0.00000   0.00028   0.00500   0.00287   0.00140
   1.00000  10.60200   3.55711  28.99000   0.52180   9.45041   4.65000   0.74377   0.01247   0.01207   0.01220   0.01130   0.00100   0.00117   0.00025   0.00000   0.00027   0.00500   0.00287   0.00140
   1.00000  10.60200   3.53505  28.99000   0.50954   9.39181   4.75000   0.70912   0.01204   0.01162   0.01258   0.01130   0.00100   0.00142   0.00043   0.00000   0.00026   0.00500   0.00287   0.00140
   1.00000  10.60200   3.51299  28.99000   0.49752   9.33320   4.85000   0.72104   0.01173   0.01130   0.01264   0.01130   0.00100   0.00176   0.00071   0.00001   0.00025   0.00500   0.00287   0.00140
   1.00000  10.60200   3.49093  28.99000   0.48572   9.27460   4.95000   0.72455   0.01144   0.01100   0.01243   0.01130   0.00100   0.00208   0.00033   0.00001   0.00024   0.00500   0.00287   0.00140
   1.00000  10.60200   1.98882  32.97500   0.47414   6.79338  10.25000   0.80259   0.01202   0.01161   0.01381   0.01130   0.00100   0.00190   0.00101   0.00001   0.00023   0.00500   0.00287   0.00140
   1.00000  10.60200   1.93213  32.97500   0.46278   6.59975  10.55000   0.80603   0.01046   0.00997   0.01366   0.01130   0.00100   0.00157   0.00075   0.00001   0.00022   0.00500   0.00287   0.00140
   1.00000  10.60200   1.87544  32.97500   0.45163   6.40613  10.85000   0.82148   0.00972   0.00918   0.01375   0.01130   0.00100   0.00111   0.00091   0.00001   0.00021   0.00500   0.00287   0.00140
   1.00000  10.60200   1.81876  32.97500   0.44068   6.21250  11.15000   0.81755   0.00914   0.00857   0.01394   0.01130   0.00100   0.00326   0.00071   0.00001   0.00021   0.00500   0.00287   0.00140
   1.00000  10.60200   1.76207  32.97500   0.42992   6.01887  11.45000   0.82501   0.00858   0.00797   0.01398   0.01130   0.00100   0.00318   0.00069   0.00002   0.00020   0.00500   0.00287   0.00140
   1.00000  10.60200   1.70539  32.97500   0.41936   5.82525  11.75000   0.82018   0.00809   0.00743   0.01405   0.01130   0.00100   0.00307   0.00064   0.00002   0.00019   0.00501   0.00287   0.00140
   1.00000  10.60200   1.64870  32.97500   0.40899   5.63162  12.05000   0.82257   0.00763   0.00693   0.01407   0.01130   0.00100   0.00319   0.00065   0.00002   0.00019   0.00501   0.00287   0.00140
   1.00000  10.60200   1.59202  32.97500   0.39879   5.43799  12.35000   0.82885   0.00728   0.00654   0.01453   0.01130   0.00100   0.00337   0.00068   0.00003   0.00018   0.00501   0.00287   0.00140
   1.00000  10.60200   1.53533  32.97500   0.93578   5.24437  12.65000   0.83691   0.00756   0.00683   0.01469   0.01130   0.00100   0.00857   0.00045   0.00000   0.00589   0.00688   0.00389   0.00140
   1.00000  10.60200   2.49899  32.97500   0.92499   8.53602   7.55000   0.74365   0.01435   0.01381   0.01318   0.01130   0.00100   0.00340   0.00167   0.00000   0.00444   0.00613   0.00389   0.00140
   1.00000  10.60200   2.44230  32.97500   0.91434   8.34239   7.85000   0.75251   0.01175   0.01111   0.01334   0.01130   0.00100   0.00217   0.00205   0.00000   0.00354   0.00571   0.00389   0.00140
   1.00000  10.60200   2.38562  32.97500   0.90382   8.14877   8.15000   0.75792   0.01041   0.00971   0.01309   0.01130   0.00100   0.00344   0.00104   0.00000   0.00293   0.00543   0.00389   0.00140
   1.00000  10.60200   2.32893  32.97500   0.89343   7.95514   8.45000   0.75610   0.00962   0.00888   0.01308   0.01130   0.00100   0.00465   0.00065   0.00000   0.00249   0.00526   0.00389   0.00140
   1.00000  10.60200   2.27224  32.97500   0.88318   7.76151   8.75000   0.76823   0.00909   0.00831   0.01310   0.01130   0.00100   0.00638   0.00122   0.00000   0.00216   0.00516   0.00389   0.00140
   1.00000  10.60200   2.21556  32.97500   0.87304   7.56789   9.05000   0.77855   0.00860   0.00777   0.01310   0.01130   0.00100   0.00543   0.00116   0.00000   0.00191   0.00511   0.00389   0.00140
   1.00000  10.60200   2.15887  32.97500   0.86304   7.37426   9.35000   0.77745   0.00815   0.00727   0.01313   0.01130   0.00100   0.00362   0.00067   0.00000   0.00170   0.00507   0.00389   0.00140
   1.00000  10.60200   2.10219  32.97500   0.85316   7.18063   9.65000   0.79146   0.00776   0.00681   0.01314   0.01130   0.00100   0.00122   0.00124   0.00000   0.00154   0.00504   0.00389   0.00140
   1.00000  10.60200   2.04550  32.97500   0.84339   6.98701   9.95000   0.79020   0.00735   0.00638   0.01317   0.01130   0.00100   0.00345   0.00121   0.00000   0.00140   0.00503   0.00389   0.00140
   1.00000  10.60200   1.98882  32.97500   0.83375   6.79338  10.25000   0.79315   0.00709   0.00607   0.01321   0.01130   0.00100   0.00341   0.00052   0.00000   0.00128   0.00503   0.00389   0.00140
   1.00000  10.60200   1.93213  32.97500   0.82422   6.59975  10.55000   0.79716   0.00693   0.00593   0.01309   0.01130   0.00100   0.00551   0.00109   0.00000   0.00118   0.00502   0.00389   0.00140
   1.00000  10.60200   3.07529  32.97500   0.81480  10.50456   4.50000   0.74774   0.01491   0.01454   0.01296   0.01130   0.00100   0.00806   0.00058   0.00000   0.00110   0.00502   0.00389   0.00140
   1.00000  10.60200   3.03750  32.97500   0.80550  10.37547   4.70000   0.71757   0.01292   0.01249   0.01280   0.01130   0.00100   0.00772   0.00093   0.00000   0.00102   0.00501   0.00389   0.00140
   1.00000  10.60200   2.99971  32.97500   0.79630  10.24639   4.90000   0.71887   0.01146   0.01099   0.01264   0.01130   0.00100   0.00856   0.00067   0.00000   0.00096   0.00501   0.00389   0.00140
   1.00000  10.60200   2.96192  32.97500   0.78722  10.11730   5.10000   0.72661   0.01052   0.01001   0.01267   0.01130   0.00100   0.00569   0.00069   0.00000   0.00090   0.00501   0.00389   0.00140
   1.00000  10.60200   2.92413  32.97500   0.77823   9.98822   5.30000   0.72665   0.00984   0.00931   0.01265   0.01130   0.00100   0.00306   0.00127   0.00000   0.00085   0.00501   0.00389   0.00140
   1.00000  10.60200   2.88634  32.97500   0.76936   9.85913   5.50000   0.72684   0.00932   0.00875   0.01262   0.01130   0.00100   0.00244   0.00114   0.00000   0.00080   0.00501   0.00389   0.00140
   1.00000  10.60200   2.84855  32.97500   0.76058   9.73005   5.70000   0.73893   0.00882   0.00822   0.01262   0.01130   0.00100   0.00285   0.00190   0.00000   0.00076   0.00500   0.00389   0.00140
   1.00000  10.60200   2.81076  32.97500   0.75191   9.60097   5.90000   0.73629   0.00838   0.00774   0.01271   0.01130   0.00100   0.00329   0.00108   0.00000   0.00072   0.00500   0.00389   0.00140
   1.00000  10.60200   2.77297  32.97500   0.74334   9.47188   6.10000   0.74054   0.00795   0.00729   0.01261   0.01130   0.00100   0.00340   0.00058   0.00000   0.00069   0.00500   0.00389   0.00140
   1.00000  10.60200   2.73518  32.97500   0.73486   9.34280   6.30000   0.74418   0.00762   0.00692   0.01263   0.01130   0.00100   0.00332   0.00187   0.00000   0.00065   0.00500   0.00389   0.00140
   1.00000  10.60200   2.69739  32.97500   0.72648   9.21371   6.50000   0.73945   0.00733   0.00660   0.01272   0.01130   0.00100   0.00321   0.00083   0.00000   0.00063   0.00500   0.00389   0.00140
   1.00000  10.60200   2.65960  32.97500   0.71819   9.08463   6.70000   0.74528   0.00704   0.00628   0.01307   0.01130   0.00100   0.00267   0.00161   0.00000   0.00060   0.00500   0.00389   0.00140
   1.00000  10.60200   2.62181  32.97500   0.70999   8.95554   6.90000   0.75771   0.00678   0.00598   0.01330   0.01130   0.00100   0.00232   0.00064   0.00000   0.00057   0.00500   0.00389   0.00140
   1.00000  10.60200   2.58402  32.97500   0.70189   8.82646   7.10000   0.74857   0.00655   0.00572   0.01284   0.01130   0.00100   0.00209   0.00114   0.00000   0.00055   0.00500   0.00389   0.00140
   1.00000  10.60200   2.54623  32.97500   0.69387   8.69737   7.30000   0.75201   0.00636   0.00550   0.01306   0.01130   0.00100   0.00191   0.00090   0.00000   0.00053   0.00500   0.00389   0.00140
   1.00000  10.60200   2.50843  32.97500   0.68594   8.56829   7.50000   0.76118   0.00616   0.00527   0.01270   0.01130   0.00100   0.00181   0.00045   0.00000   0.00051   0.00500   0.00389   0.00140
   1.00000  10.60200   2.47064  32.97500   0.67810   8.43921   7.70000   0.76158   0.00600   0.00510   0.01268   0.01130   0.00100   0.00183   0.00151   0.00000   0.00049   0.00500   0.00389   0.00140
   1.00000  10.60200   2.43285  32.97500   0.67035   8.31012   7.90000   0.75719   0.00585   0.00494   0.01284   0.01130   0.00100   0.00156   0.00086   0.00000   0.00048   0.00500   0.00389   0.00140
   1.00000  10.60200   2.39506  32.97500   0.66267   8.18104   8.10000   0.76480   0.00576   0.00486   0.01281   0.01130   0.00100   0.00123   0.00054   0.00000   0.00046   0.00500   0.00389   0.00140
   1.00000  10.60200   2.35727  32.97500   0.65508   8.05195   8.30000   0.76751   0.00587   0.00500   0.01278   0.01130   0.00100   0.00099   0.00095   0.00000   0.00044   0.00500   0.00389   0.00140
   1.00000  10.60200   3.68939  32.97500   0.64757  12.60218   1.25000  10.70965   0.18410   0.18407   0.00140   0.01130   0.00100   0.00099   0.00154   0.00000   0.00043   0.00500   0.00389   0.00140
   1.00000  10.60200   3.67049  32.97500   0.64014  12.53764   1.35000   2.76231   0.12693   0.12689   0.00539   0.01130   0.00100   0.00092   0.00105   0.00000   0.00042   0.00500   0.00389   0.00140
   1.00000  10.60200   3.65160  32.97500   0.63279  12.47310   1.45000   2.23094   0.11927   0.11923   0.00466   0.01130   0.00100   0.00088   0.00122   0.00000   0.00040   0.00500   0.00389   0.00140
   1.00000  10.60200   3.63270  32.97500   0.62552  12.40855   1.55000   1.44402   0.08764   0.08758   0.00741   0.01130   0.00100   0.00112   0.00132   0.00000   0.00039   0.00500   0.00389   0.00140
   1.00000  10.60200   3.61381  32.97500   0.61832  12.34401   1.65000   1.26544   0.07138   0.07131   0.00908   0.01130   0.00100   0.00187   0.00133   0.00000   0.00038   0.00500   0.00389   0.00140
   1.00000  10.60200   3.59491  32.97500   0.61120  12.27947   1.75000   1.17221   0.06563   0.06555   0.01062   0.01130   0.00100   0.00217   0.00194   0.00000   0.00037   0.00500   0.00389   0.00140
   1.00000  10.60200   3.57602  32.97500   0.60415  12.21493   1.85000   1.19553   0.05860   0.05853   0.01129   0.01130   0.00100   0.00188   0.00174   0.00000   0.00036   0.00500   0.00389   0.00140
   1.00000  10.60200   3.55712  32.97500   0.59717  12.15038   1.95000   0.95723   0.05364   0.05355   0.01486   0.01130   0.00100   0.00159   0.00155   0.00000   0.00035   0.00500   0.00389   0.00140
   1.00000  10.60200   3.53823  32.97500   0.59026  12.08584   2.05000   1.01737   0.04920   0.04912   0.01555   0.01130   0.00100   0.00156   0.00125   0.00000   0.00034   0.00500   0.00389   0.00140
   1.00000  10.60200   3.51933  32.97500   0.41160  12.02130   2.15000   0.80897   0.04323   0.04312   0.01970   0.01060   0.00100   0.00239   0.00151   0.00023   0.00015   0.00503   0.00593   0.00140
   1.00000  10.60200   3.50044  32.97500   0.39699  11.95676   2.25000   0.70674   0.03996   0.03985   0.01824   0.01060   0.00100   0.00127   0.00102   0.00031   0.00015   0.00504   0.00593   0.00140
   1.00000  10.60200   3.48154  32.97500   0.38262  11.89222   2.35000   0.73454   0.03740   0.03728   0.01490   0.01060   0.00100   0.00017   0.00056   0.00040   0.00014   0.00505   0.00593   0.00140
   1.00000  10.60200   3.46264  32.97500   0.36847  11.82767   2.45000   0.89884   0.03656   0.03644   0.01134   0.01060   0.00100   0.00035   0.00104   0.00053   0.00014   0.00506   0.00593   0.00140
   1.00000  10.60200   3.44375  32.97500   0.35454  11.76313   2.55000   0.93332   0.03453   0.03440   0.01180   0.01060   0.00100   0.00041   0.00067   0.00070   0.00013   0.00507   0.00593   0.00140
   1.00000  10.60200   3.42485  32.97500   0.34083  11.69859   2.65000   0.88914   0.03295   0.03281   0.01276   0.01060   0.00100   0.00014   0.00104   0.00093   0.00013   0.00510   0.00593   0.00140
   1.00000  10.60200   3.40596  32.97500   0.32733  11.63405   2.75000   0.77198   0.03007   0.02991   0.01368   0.01060   0.00100   0.00051   0.00067   0.00122   0.00012   0.00512   0.00593   0.00140
   1.00000  10.60200   3.38706  32.97500   0.31404  11.56950   2.85000   0.67839   0.02793   0.02776   0.01636   0.01060   0.00100   0.00136   0.00094   0.00161   0.00012   0.00516   0.00593   0.00140
   1.00000  10.60200   3.36817  32.97500   0.30095  11.50496   2.95000   0.66689   0.02585   0.02568   0.01625   0.01060   0.00100   0.00114   0.00113   0.00211   0.00012   0.00520   0.00593   0.00140
   1.00000  10.60200   3.34927  32.97500   0.40940  11.44042   3.05000   0.70411   0.02515   0.02497   0.01527   0.01060   0.00100   0.00373   0.00288   0.00007   0.00017   0.00501   0.00561   0.00140
