      spec     ebeam        ep    thetac        xb        q2        w2      xsec      perr      stat      gerr   density       cer       kin       csb       acc       rad      live      pion
   0.00000  10.60200   5.85237  21.03500   0.92432   8.23837   1.55488   0.94262   0.01242   0.01121   0.01707   0.01100   0.00100   0.01050   0.00002   0.00437   0.00610   0.00061   0.00140
   1.00000  10.60200   2.40187  21.03500   0.22055   3.39386  12.87441   0.87610   0.01442   0.01300   0.01888   0.01100   0.00100   0.00027   0.00102   0.00011   0.00519   0.01011   0.00140
   1.00000  10.60200   2.42841  21.03500   0.22371   3.43136  12.78710   0.85275   0.01453   0.01311   0.01887   0.01100   0.00100   0.00024   0.00094   0.00011   0.00518   0.01011   0.00140
   1.00000  10.60200   2.45495  21.03500   0.22690   3.46886  12.69980   0.85122   0.01471   0.01330   0.01887   0.01100   0.00100   0.00023   0.00086   0.00011   0.00516   0.01011   0.00140
   1.00000  10.60200   2.48149  21.03500   0.23010   3.50636  12.61249   0.86385   0.01478   0.01339   0.01886   0.01100   0.00100   0.00028   0.00080   0.00011   0.00515   0.01011   0.00140
   1.00000  10.60200   2.50803  21.03500   0.23332   3.54386  12.52519   0.86628   0.01486   0.01349   0.01885   0.01100   0.00100   0.00024   0.00073   0.00011   0.00514   0.01011   0.00140
   1.00000  10.60200   2.53457  21.03500   0.23657   3.58136  12.43788   0.89920   0.01499   0.01363   0.01885   0.01100   0.00100   0.00024   0.00067   0.00012   0.00513   0.01011   0.00140
   1.00000  10.60200   2.56111  21.03500   0.23983   3.61886  12.35058   0.87231   0.01505   0.01372   0.01885   0.01100   0.00100   0.00027   0.00062   0.00012   0.00512   0.01011   0.00140
   1.00000  10.60200   2.58765  21.03500   0.24312   3.65637  12.26327   0.84694   0.01516   0.01383   0.01884   0.01100   0.00100   0.00027   0.00057   0.00012   0.00511   0.01011   0.00140
   1.00000  10.60200   2.61419  21.03500   0.24643   3.69387  12.17597   0.86041   0.01534   0.01402   0.01884   0.01100   0.00100   0.00028   0.00052   0.00012   0.00510   0.01011   0.00140
   1.00000  10.60200   2.64073  21.03500   0.24976   3.73137  12.08866   0.88711   0.01553   0.01422   0.01884   0.01100   0.00100   0.00033   0.00048   0.00012   0.00510   0.01011   0.00140
   1.00000  10.60200   2.66727  21.03500   0.25312   3.76887  12.00136   0.86846   0.01570   0.01443   0.01883   0.01100   0.00100   0.00030   0.00044   0.00012   0.00509   0.01011   0.00140
   1.00000  10.60200   2.69381  21.03500   0.25649   3.80637  11.91406   0.86125   0.01594   0.01468   0.01883   0.01100   0.00100   0.00031   0.00041   0.00012   0.00508   0.01011   0.00140
   1.00000  10.60200   2.72035  21.03500   0.25989   3.84387  11.82675   0.89080   0.01616   0.01492   0.01883   0.01100   0.00100   0.00032   0.00037   0.00012   0.00508   0.01011   0.00140
   1.00000  10.60200   2.74689  21.03500   0.26331   3.88137  11.73945   0.85043   0.01638   0.01517   0.01883   0.01100   0.00100   0.00033   0.00034   0.00012   0.00507   0.01011   0.00140
   1.00000  10.60200   2.77343  21.03500   0.26676   3.91887  11.65214   0.84214   0.01660   0.01538   0.01883   0.01100   0.00100   0.00035   0.00032   0.00013   0.00507   0.01011   0.00140
   1.00000  10.60200   2.79997  21.03500   0.27023   3.95637  11.56484   0.86521   0.01662   0.01544   0.01882   0.01100   0.00100   0.00033   0.00029   0.00013   0.00506   0.01011   0.00140
   1.00000  10.60200   2.82651  21.03500   0.27372   3.99388  11.47753   0.85508   0.01703   0.01586   0.01882   0.01100   0.00100   0.00033   0.00027   0.00013   0.00506   0.01011   0.00140
   1.00000  10.60200   2.85305  21.03500   0.27724   4.03138  11.39023   0.87873   0.01723   0.01607   0.01882   0.01100   0.00100   0.00037   0.00025   0.00013   0.00505   0.01011   0.00140
   1.00000  10.60200   2.87959  21.03500   0.28078   4.06888  11.30292   0.84928   0.01734   0.01622   0.01882   0.01100   0.00100   0.00034   0.00023   0.00013   0.00505   0.01011   0.00140
   1.00000  10.60200   2.90613  21.03500   0.28434   4.10638  11.21562   0.84209   0.01766   0.01654   0.01882   0.01100   0.00100   0.00034   0.00021   0.00013   0.00505   0.01011   0.00140
   1.00000  10.60200   2.93267  21.03500   0.28793   4.14388  11.12831   0.84843   0.01787   0.01676   0.01882   0.01100   0.00100   0.00035   0.00019   0.00013   0.00504   0.01011   0.00140
   1.00000  10.60200   2.95921  21.03500   0.29155   4.18138  11.04101   0.84176   0.01824   0.01715   0.01882   0.01100   0.00100   0.00036   0.00018   0.00013   0.00504   0.01011   0.00140
   1.00000  10.60200   2.98575  21.03500   0.29519   4.21888  10.95370   0.85105   0.01838   0.01733   0.01882   0.01100   0.00100   0.00033   0.00016   0.00014   0.00504   0.01011   0.00140
   1.00000  10.60200   3.01229  21.03500   0.29885   4.25638  10.86640   0.84530   0.01887   0.01781   0.01881   0.01100   0.00100   0.00031   0.00015   0.00014   0.00503   0.01011   0.00140
   1.00000  10.60200   3.03883  21.03500   0.30254   4.29389  10.77909   0.83051   0.01913   0.01809   0.01881   0.01100   0.00100   0.00033   0.00014   0.00014   0.00503   0.01011   0.00140
   1.00000  10.60200   3.06537  21.03500   0.30626   4.33139  10.69179   0.84504   0.01960   0.01858   0.01881   0.01100   0.00100   0.00032   0.00013   0.00014   0.00503   0.01011   0.00140
   1.00000  10.60200   3.09191  21.03500   0.31000   4.36889  10.60449   0.83407   0.01985   0.01884   0.01881   0.01100   0.00100   0.00032   0.00012   0.00014   0.00503   0.01011   0.00140
   1.00000  10.60200   3.11845  21.03500   0.31377   4.40639  10.51718   0.80165   0.02034   0.01934   0.01881   0.01100   0.00100   0.00033   0.00011   0.00014   0.00503   0.01011   0.00140
   1.00000  10.60200   3.14499  21.03500   0.31757   4.44389  10.42988   0.82870   0.02071   0.01975   0.01881   0.01100   0.00100   0.00037   0.00010   0.00014   0.00502   0.01011   0.00140
   1.00000  10.60200   3.17153  21.03500   0.32139   4.48139  10.34257   0.82008   0.02126   0.02029   0.01881   0.01100   0.00100   0.00034   0.00009   0.00015   0.00502   0.01011   0.00140
   1.00000  10.60200   3.19807  21.03500   0.32525   4.51889  10.25527   0.83131   0.02141   0.02049   0.01881   0.01100   0.00100   0.00040   0.00008   0.00015   0.00502   0.01011   0.00140
   1.00000  10.60200   3.22461  21.03500   0.32912   4.55639  10.16796   0.80464   0.02201   0.02108   0.01881   0.01100   0.00100   0.00036   0.00008   0.00015   0.00502   0.01011   0.00140
   1.00000  10.60200   2.93582  21.03500   0.28836   4.14833  11.11795   0.85544   0.01054   0.00900   0.01342   0.01100   0.00100   0.00035   0.00019   0.00013   0.00504   0.00386   0.00140
   1.00000  10.60200   2.96826  21.03500   0.29279   4.19417  11.01124   0.84581   0.01064   0.00910   0.01342   0.01100   0.00100   0.00037   0.00017   0.00013   0.00504   0.00386   0.00140
   1.00000  10.60200   3.00070  21.03500   0.29725   4.24001  10.90453   0.84833   0.01076   0.00923   0.01342   0.01100   0.00100   0.00036   0.00015   0.00014   0.00504   0.00386   0.00140
   1.00000  10.60200   3.03314  21.03500   0.30175   4.28585  10.79781   0.85504   0.01084   0.00934   0.01342   0.01100   0.00100   0.00034   0.00014   0.00014   0.00503   0.00386   0.00140
   1.00000  10.60200   3.06558  21.03500   0.30629   4.33168  10.69110   0.83995   0.01085   0.00937   0.01341   0.01100   0.00100   0.00031   0.00013   0.00014   0.00503   0.00386   0.00140
   1.00000  10.60200   3.09802  21.03500   0.31087   4.37752  10.58439   0.84022   0.01095   0.00948   0.01341   0.01100   0.00100   0.00033   0.00011   0.00014   0.00503   0.00386   0.00140
   1.00000  10.60200   3.13046  21.03500   0.31549   4.42336  10.47767   0.85692   0.01107   0.00961   0.01341   0.01100   0.00100   0.00035   0.00010   0.00014   0.00503   0.00386   0.00140
   1.00000  10.60200   3.16290  21.03500   0.32015   4.46920  10.37096   0.84278   0.01112   0.00967   0.01341   0.01100   0.00100   0.00032   0.00009   0.00015   0.00502   0.00386   0.00140
   1.00000  10.60200   3.19534  21.03500   0.32485   4.51504  10.26425   0.83950   0.01119   0.00976   0.01341   0.01100   0.00100   0.00039   0.00008   0.00015   0.00502   0.00386   0.00140
   1.00000  10.60200   3.22778  21.03500   0.32959   4.56087  10.15753   0.83729   0.01141   0.00999   0.01341   0.01100   0.00100   0.00035   0.00008   0.00015   0.00502   0.00386   0.00140
   1.00000  10.60200   3.26022  21.03500   0.33437   4.60671  10.05082   0.83284   0.01154   0.01016   0.01341   0.01100   0.00100   0.00036   0.00007   0.00015   0.00502   0.00386   0.00140
   1.00000  10.60200   3.29266  21.03500   0.33920   4.65255   9.94411   0.82989   0.01161   0.01027   0.01341   0.01100   0.00100   0.00038   0.00006   0.00015   0.00502   0.00386   0.00140
   1.00000  10.60200   3.32510  21.03500   0.34407   4.69839   9.83740   0.82167   0.01183   0.01048   0.01341   0.01100   0.00100   0.00032   0.00006   0.00016   0.00502   0.00386   0.00140
   1.00000  10.60200   3.35754  21.03500   0.34898   4.74422   9.73068   0.81990   0.01201   0.01070   0.01341   0.01100   0.00100   0.00039   0.00005   0.00016   0.00501   0.00386   0.00140
   1.00000  10.60200   3.38998  21.03500   0.35394   4.79006   9.62397   0.83178   0.01216   0.01087   0.01341   0.01100   0.00100   0.00043   0.00005   0.00016   0.00501   0.00386   0.00140
   1.00000  10.60200   3.42242  21.03500   0.35894   4.83590   9.51726   0.83269   0.01235   0.01107   0.01341   0.01100   0.00100   0.00040   0.00004   0.00016   0.00501   0.00386   0.00140
   1.00000  10.60200   3.45486  21.03500   0.36399   4.88174   9.41054   0.82870   0.01250   0.01125   0.01341   0.01100   0.00100   0.00044   0.00004   0.00016   0.00501   0.00386   0.00140
   1.00000  10.60200   3.48730  21.03500   0.36908   4.92758   9.30383   0.79719   0.01267   0.01143   0.01341   0.01100   0.00100   0.00046   0.00003   0.00017   0.00501   0.00386   0.00140
   1.00000  10.60200   3.51974  21.03500   0.37422   4.97341   9.19712   0.82942   0.01287   0.01165   0.01341   0.01100   0.00100   0.00046   0.00003   0.00017   0.00501   0.00386   0.00140
   1.00000  10.60200   3.55218  21.03500   0.37940   5.01925   9.09040   0.80415   0.01300   0.01181   0.01341   0.01100   0.00100   0.00049   0.00003   0.00017   0.00501   0.00386   0.00140
   1.00000  10.60200   3.58462  21.03500   0.38464   5.06509   8.98369   0.80858   0.01323   0.01206   0.01341   0.01100   0.00100   0.00047   0.00003   0.00017   0.00501   0.00386   0.00140
   1.00000  10.60200   3.61706  21.03500   0.38992   5.11093   8.87698   0.80200   0.01343   0.01229   0.01341   0.01100   0.00100   0.00051   0.00002   0.00018   0.00501   0.00386   0.00140
   1.00000  10.60200   3.64950  21.03500   0.39526   5.15677   8.77027   0.81533   0.01377   0.01266   0.01341   0.01100   0.00100   0.00055   0.00002   0.00018   0.00501   0.00386   0.00140
   1.00000  10.60200   3.68194  21.03500   0.40064   5.20260   8.66355   0.80957   0.01411   0.01299   0.01341   0.01100   0.00100   0.00049   0.00002   0.00018   0.00501   0.00386   0.00140
   1.00000  10.60200   3.71438  21.03500   0.40607   5.24844   8.55684   0.79498   0.01422   0.01315   0.01341   0.01100   0.00100   0.00055   0.00002   0.00019   0.00501   0.00386   0.00140
   1.00000  10.60200   3.74682  21.03500   0.41156   5.29428   8.45013   0.80210   0.01455   0.01350   0.01341   0.01100   0.00100   0.00053   0.00002   0.00019   0.00501   0.00386   0.00140
   1.00000  10.60200   3.77926  21.03500   0.41709   5.34012   8.34341   0.80133   0.01474   0.01372   0.01341   0.01100   0.00100   0.00054   0.00001   0.00019   0.00501   0.00386   0.00140
   1.00000  10.60200   3.81170  21.03500   0.42268   5.38596   8.23670   0.78223   0.01504   0.01403   0.01341   0.01100   0.00100   0.00056   0.00001   0.00020   0.00501   0.00386   0.00140
   1.00000  10.60200   3.84414  21.03500   0.42833   5.43179   8.12999   0.79299   0.01554   0.01456   0.01341   0.01100   0.00100   0.00055   0.00001   0.00020   0.00500   0.00386   0.00140
   1.00000  10.60200   3.87658  21.03500   0.43402   5.47763   8.02327   0.78751   0.01588   0.01492   0.01341   0.01100   0.00100   0.00057   0.00001   0.00020   0.00500   0.00386   0.00140
   1.00000  10.60200   3.90902  21.03500   0.43978   5.52347   7.91656   0.77448   0.01631   0.01537   0.01341   0.01100   0.00100   0.00059   0.00001   0.00021   0.00500   0.00386   0.00140
   1.00000  10.60200   3.94146  21.03500   0.44559   5.56931   7.80985   0.78645   0.01672   0.01580   0.01341   0.01100   0.00100   0.00057   0.00001   0.00021   0.00500   0.00386   0.00140
   1.00000  10.60200   3.55846  21.03500   0.38041   5.02813   9.06975   0.80681   0.00843   0.00641   0.01291   0.01100   0.00100   0.00047   0.00003   0.00017   0.00501   0.00287   0.00140
   1.00000  10.60200   3.59778  21.03500   0.38678   5.08369   8.94040   0.80098   0.00854   0.00651   0.01291   0.01100   0.00100   0.00048   0.00002   0.00018   0.00501   0.00287   0.00140
   1.00000  10.60200   3.63710  21.03500   0.39321   5.13924   8.81106   0.80333   0.00857   0.00658   0.01291   0.01100   0.00100   0.00053   0.00002   0.00018   0.00501   0.00287   0.00140
   1.00000  10.60200   3.67642  21.03500   0.39972   5.19480   8.68171   0.79920   0.00863   0.00668   0.01291   0.01100   0.00100   0.00054   0.00002   0.00018   0.00501   0.00287   0.00140
   1.00000  10.60200   3.71574  21.03500   0.40630   5.25036   8.55237   0.79691   0.00870   0.00676   0.01291   0.01100   0.00100   0.00053   0.00002   0.00019   0.00501   0.00287   0.00140
   1.00000  10.60200   3.75506  21.03500   0.41296   5.30592   8.42302   0.79159   0.00876   0.00685   0.01291   0.01100   0.00100   0.00053   0.00002   0.00019   0.00501   0.00287   0.00140
   1.00000  10.60200   3.79438  21.03500   0.41969   5.36148   8.29368   0.79342   0.00880   0.00692   0.01291   0.01100   0.00100   0.00053   0.00001   0.00019   0.00501   0.00287   0.00140
   1.00000  10.60200   3.83370  21.03500   0.42651   5.41704   8.16433   0.79668   0.00893   0.00706   0.01291   0.01100   0.00100   0.00059   0.00001   0.00020   0.00501   0.00287   0.00140
   1.00000  10.60200   3.87302  21.03500   0.43340   5.47260   8.03499   0.79225   0.00905   0.00720   0.01291   0.01100   0.00100   0.00056   0.00001   0.00020   0.00500   0.00287   0.00140
   1.00000  10.60200   3.91234  21.03500   0.44037   5.52816   7.90564   0.78708   0.00917   0.00735   0.01291   0.01100   0.00100   0.00058   0.00001   0.00021   0.00500   0.00287   0.00140
   1.00000  10.60200   3.95166  21.03500   0.44743   5.58372   7.77629   0.77903   0.00931   0.00754   0.01291   0.01100   0.00100   0.00056   0.00001   0.00021   0.00500   0.00287   0.00140
   1.00000  10.60200   3.99098  21.03500   0.45456   5.63928   7.64695   0.78710   0.00941   0.00768   0.01291   0.01100   0.00100   0.00055   0.00001   0.00022   0.00500   0.00287   0.00140
   1.00000  10.60200   4.03030  21.03500   0.46179   5.69484   7.51761   0.78701   0.00957   0.00788   0.01291   0.01100   0.00100   0.00056   0.00001   0.00022   0.00500   0.00287   0.00140
   1.00000  10.60200   4.06962  21.03500   0.46910   5.75040   7.38826   0.77888   0.00974   0.00808   0.01291   0.01100   0.00100   0.00059   0.00001   0.00023   0.00500   0.00287   0.00140
   1.00000  10.60200   4.10894  21.03500   0.47650   5.80596   7.25892   0.78203   0.00985   0.00823   0.01291   0.01100   0.00100   0.00061   0.00001   0.00023   0.00500   0.00287   0.00140
   1.00000  10.60200   4.14826  21.03500   0.48399   5.86152   7.12957   0.77878   0.00998   0.00840   0.01292   0.01100   0.00100   0.00064   0.00001   0.00024   0.00500   0.00287   0.00140
   1.00000  10.60200   4.18758  21.03500   0.49158   5.91708   7.00022   0.76226   0.01020   0.00865   0.01291   0.01100   0.00100   0.00063   0.00000   0.00024   0.00500   0.00287   0.00140
   1.00000  10.60200   4.22690  21.03500   0.49925   5.97264   6.87088   0.76379   0.01043   0.00890   0.01291   0.01100   0.00100   0.00061   0.00000   0.00025   0.00500   0.00287   0.00140
   1.00000  10.60200   4.26622  21.03500   0.50702   6.02820   6.74153   0.75727   0.01059   0.00911   0.01292   0.01100   0.00100   0.00063   0.00000   0.00025   0.00500   0.00287   0.00140
   1.00000  10.60200   4.30554  21.03500   0.51489   6.08375   6.61219   0.76977   0.01077   0.00934   0.01291   0.01100   0.00100   0.00059   0.00000   0.00026   0.00500   0.00287   0.00140
   1.00000  10.60200   4.34486  21.03500   0.52286   6.13931   6.48284   0.75607   0.01102   0.00962   0.01291   0.01100   0.00100   0.00057   0.00000   0.00027   0.00500   0.00287   0.00140
   1.00000  10.60200   4.38418  21.03500   0.53093   6.19487   6.35350   0.75043   0.01134   0.00997   0.01291   0.01100   0.00100   0.00056   0.00000   0.00028   0.00500   0.00287   0.00140
   1.00000  10.60200   4.42350  21.03500   0.53910   6.25043   6.22415   0.74743   0.01161   0.01029   0.01291   0.01100   0.00100   0.00055   0.00000   0.00028   0.00500   0.00287   0.00140
   1.00000  10.60200   4.46282  21.03500   0.54737   6.30599   6.09481   0.75860   0.01192   0.01063   0.01291   0.01100   0.00100   0.00056   0.00000   0.00029   0.00500   0.00287   0.00140
   1.00000  10.60200   4.50214  21.03500   0.55576   6.36155   5.96546   0.72767   0.01228   0.01104   0.01291   0.01100   0.00100   0.00058   0.00000   0.00030   0.00500   0.00287   0.00140
   1.00000  10.60200   4.54146  21.03500   0.56425   6.41711   5.83612   0.74384   0.01266   0.01145   0.01291   0.01100   0.00100   0.00053   0.00000   0.00031   0.00500   0.00287   0.00140
   1.00000  10.60200   4.58078  21.03500   0.57285   6.47267   5.70677   0.75201   0.01309   0.01191   0.01291   0.01100   0.00100   0.00055   0.00000   0.00032   0.00500   0.00287   0.00140
   1.00000  10.60200   4.62010  21.03500   0.58156   6.52823   5.57743   0.73736   0.01339   0.01227   0.01291   0.01100   0.00100   0.00052   0.00000   0.00033   0.00500   0.00287   0.00140
   1.00000  10.60200   4.65942  21.03500   0.59039   6.58379   5.44808   0.76218   0.01398   0.01289   0.01291   0.01100   0.00100   0.00051   0.00000   0.00034   0.00500   0.00287   0.00140
   1.00000  10.60200   4.69874  21.03500   0.59934   6.63935   5.31874   0.74343   0.01441   0.01336   0.01291   0.01100   0.00100   0.00049   0.00000   0.00035   0.00500   0.00287   0.00140
   1.00000  10.60200   4.73806  21.03500   0.60841   6.69491   5.18939   0.73379   0.01488   0.01386   0.01291   0.01100   0.00100   0.00046   0.00000   0.00037   0.00500   0.00287   0.00140
   1.00000  10.60200   4.77738  21.03500   0.61760   6.75047   5.06005   0.74272   0.01556   0.01458   0.01291   0.01100   0.00100   0.00045   0.00000   0.00038   0.00500   0.00287   0.00140
   1.00000  10.60200   4.53677  21.03500   0.56323   6.41048   5.85156   0.74850   0.00620   0.00412   0.01340   0.01100   0.00100   0.00056   0.00000   0.00031   0.00500   0.00389   0.00140
   1.00000  10.60200   4.58689  21.03500   0.57420   6.48131   5.68666   0.74777   0.00627   0.00421   0.01340   0.01100   0.00100   0.00057   0.00000   0.00032   0.00500   0.00389   0.00140
   1.00000  10.60200   4.63702  21.03500   0.58535   6.55214   5.52175   0.74395   0.00633   0.00431   0.01340   0.01100   0.00100   0.00058   0.00000   0.00034   0.00500   0.00389   0.00140
   1.00000  10.60200   4.68716  21.03500   0.59669   6.62298   5.35685   0.74107   0.00639   0.00441   0.01340   0.01100   0.00100   0.00053   0.00000   0.00035   0.00500   0.00389   0.00140
   1.00000  10.60200   4.73729  21.03500   0.60823   6.69381   5.19194   0.73827   0.00646   0.00451   0.01340   0.01100   0.00100   0.00053   0.00000   0.00037   0.00500   0.00389   0.00140
   1.00000  10.60200   4.78741  21.03500   0.61997   6.76465   5.02704   0.73960   0.00655   0.00464   0.01340   0.01100   0.00100   0.00050   0.00000   0.00038   0.00500   0.00389   0.00140
   1.00000  10.60200   4.83754  21.03500   0.63191   6.83548   4.86213   0.73618   0.00663   0.00477   0.01340   0.01100   0.00100   0.00050   0.00000   0.00040   0.00500   0.00389   0.00140
   1.00000  10.60200   4.88768  21.03500   0.64405   6.90632   4.69722   0.73876   0.00677   0.00494   0.01340   0.01100   0.00100   0.00044   0.00000   0.00042   0.00500   0.00389   0.00140
   1.00000  10.60200   4.93781  21.03500   0.65642   6.97715   4.53232   0.73055   0.00690   0.00511   0.01340   0.01100   0.00100   0.00039   0.00000   0.00045   0.00500   0.00389   0.00140
   1.00000  10.60200   4.98794  21.03500   0.66900   7.04798   4.36741   0.72507   0.00706   0.00533   0.01340   0.01100   0.00100   0.00033   0.00000   0.00047   0.00500   0.00389   0.00140
   1.00000  10.60200   5.03806  21.03500   0.68182   7.11882   4.20251   0.72866   0.00726   0.00560   0.01340   0.01100   0.00100   0.00029   0.00000   0.00050   0.00500   0.00389   0.00140
   1.00000  10.60200   5.08819  21.03500   0.69486   7.18965   4.03761   0.72357   0.00741   0.00582   0.01340   0.01100   0.00100   0.00040   0.00000   0.00053   0.00500   0.00389   0.00140
   1.00000  10.60200   5.13832  21.03500   0.70814   7.26048   3.87270   0.72724   0.00767   0.00613   0.01341   0.01100   0.00100   0.00039   0.00000   0.00057   0.00500   0.00389   0.00140
   1.00000  10.60200   5.18845  21.03500   0.72167   7.33132   3.70780   0.72521   0.00791   0.00646   0.01340   0.01100   0.00100   0.00008   0.00000   0.00061   0.00500   0.00389   0.00140
   1.00000  10.60200   5.23858  21.03500   0.73546   7.40215   3.54289   0.72817   0.00823   0.00682   0.01340   0.01100   0.00100   0.00005   0.00000   0.00066   0.00500   0.00389   0.00140
   1.00000  10.60200   5.28871  21.03500   0.74950   7.47299   3.37798   0.75084   0.00855   0.00723   0.01341   0.01100   0.00100   0.00005   0.00000   0.00071   0.00500   0.00389   0.00140
   1.00000  10.60200   5.33885  21.03500   0.76381   7.54382   3.21308   0.75128   0.00894   0.00767   0.01341   0.01100   0.00100   0.00024   0.00000   0.00077   0.00501   0.00389   0.00140
   1.00000  10.60200   5.38898  21.03500   0.77840   7.61466   3.04817   0.72917   0.00945   0.00825   0.01343   0.01100   0.00100   0.00055   0.00000   0.00085   0.00501   0.00389   0.00140
   1.00000  10.60200   5.43911  21.03500   0.79327   7.68549   2.88327   0.62143   0.00994   0.00882   0.01344   0.01100   0.00100   0.00066   0.00000   0.00094   0.00501   0.00389   0.00140
   1.00000  10.60200   5.48923  21.03500   0.80843   7.75632   2.71836   0.74170   0.01056   0.00950   0.01346   0.01100   0.00100   0.00079   0.00000   0.00104   0.00501   0.00389   0.00140
   1.00000  10.60200   5.53937  21.03500   0.82389   7.82716   2.55346   0.85037   0.01129   0.01031   0.01349   0.01100   0.00100   0.00104   0.00000   0.00118   0.00502   0.00389   0.00140
   1.00000  10.60200   5.58950  21.03500   0.83966   7.89799   2.38855   0.76585   0.01222   0.01132   0.01358   0.01100   0.00100   0.00178   0.00000   0.00135   0.00503   0.00389   0.00140
   1.00000  10.60200   5.63963  21.03500   0.85575   7.96883   2.22365   0.58234   0.01321   0.01238   0.01391   0.01100   0.00100   0.00336   0.00000   0.00158   0.00505   0.00389   0.00140
   1.00000  10.60200   5.68975  21.03500   0.87216   8.03966   2.05874   0.76759   0.01443   0.01368   0.01479   0.01100   0.00100   0.00590   0.00000   0.00189   0.00510   0.00389   0.00140
   1.00000  10.60200   5.73988  21.03500   0.88892   8.11049   1.89384   0.84209   0.01610   0.01542   0.01566   0.01100   0.00100   0.00764   0.00000   0.00234   0.00521   0.00389   0.00140
   1.00000  10.60200   5.79001  21.03500   0.90603   8.18133   1.72893   0.94169   0.01839   0.01778   0.01550   0.01100   0.00100   0.00685   0.00000   0.00304   0.00547   0.00389   0.00140
   1.00000  10.60200   5.84014  21.03500   0.92349   8.25216   1.56403   0.93015   0.02092   0.02037   0.01700   0.01100   0.00100   0.00894   0.00000   0.00429   0.00606   0.00389   0.00140
   1.00000  10.60200   5.89028  21.03500   0.94133   8.32299   1.39912   1.14844   0.02398   0.02349   0.02310   0.01100   0.00100   0.01643   0.00000   0.00704   0.00773   0.00389   0.00140
   1.00000  10.60200   2.22449  24.98000   0.28067   4.41233  12.18880   0.86190   0.01219   0.01110   0.01465   0.01100   0.00100   0.00050   0.00078   0.00012   0.00513   0.00562   0.00140
   1.00000  10.60200   2.24907  24.98000   0.28460   4.46108  12.09392   0.87520   0.01229   0.01120   0.01464   0.01100   0.00100   0.00044   0.00071   0.00012   0.00512   0.00562   0.00140
   1.00000  10.60200   2.27365  24.98000   0.28857   4.50984  11.99904   0.83544   0.01237   0.01131   0.01463   0.01100   0.00100   0.00048   0.00065   0.00012   0.00511   0.00562   0.00140
   1.00000  10.60200   2.29823  24.98000   0.29255   4.55859  11.90416   0.82883   0.01246   0.01142   0.01463   0.01100   0.00100   0.00045   0.00059   0.00012   0.00510   0.00562   0.00140
   1.00000  10.60200   2.32281  24.98000   0.29655   4.60735  11.80928   0.84754   0.01252   0.01148   0.01462   0.01100   0.00100   0.00047   0.00054   0.00012   0.00509   0.00562   0.00140
   1.00000  10.60200   2.34739  24.98000   0.30058   4.65610  11.71440   0.85550   0.01275   0.01172   0.01462   0.01100   0.00100   0.00043   0.00049   0.00012   0.00509   0.00562   0.00140
   1.00000  10.60200   2.37197  24.98000   0.30464   4.70486  11.61952   0.83384   0.01284   0.01182   0.01461   0.01100   0.00100   0.00036   0.00045   0.00013   0.00508   0.00562   0.00140
   1.00000  10.60200   2.39655  24.98000   0.30872   4.75361  11.52464   0.83774   0.01306   0.01204   0.01461   0.01100   0.00100   0.00038   0.00041   0.00013   0.00507   0.00562   0.00140
   1.00000  10.60200   2.42113  24.98000   0.31282   4.80237  11.42976   0.86070   0.01317   0.01216   0.01461   0.01100   0.00100   0.00039   0.00038   0.00013   0.00507   0.00562   0.00140
   1.00000  10.60200   2.44571  24.98000   0.31695   4.85112  11.33488   0.85801   0.01331   0.01233   0.01460   0.01100   0.00100   0.00037   0.00034   0.00013   0.00506   0.00562   0.00140
   1.00000  10.60200   2.47029  24.98000   0.32110   4.89988  11.24000   0.83067   0.01356   0.01260   0.01460   0.01100   0.00100   0.00038   0.00031   0.00013   0.00506   0.00562   0.00140
   1.00000  10.60200   2.49487  24.98000   0.32528   4.94863  11.14512   0.82787   0.01373   0.01280   0.01460   0.01100   0.00100   0.00038   0.00029   0.00013   0.00505   0.00562   0.00140
   1.00000  10.60200   2.51945  24.98000   0.32948   4.99739  11.05023   0.83444   0.01393   0.01301   0.01460   0.01100   0.00100   0.00038   0.00026   0.00013   0.00505   0.00562   0.00140
   1.00000  10.60200   2.54403  24.98000   0.33371   5.04614  10.95535   0.82762   0.01422   0.01331   0.01460   0.01100   0.00100   0.00039   0.00024   0.00014   0.00505   0.00562   0.00140
   1.00000  10.60200   2.56861  24.98000   0.33797   5.09490  10.86047   0.82365   0.01434   0.01344   0.01459   0.01100   0.00100   0.00042   0.00022   0.00014   0.00504   0.00562   0.00140
   1.00000  10.60200   2.59319  24.98000   0.34225   5.14365  10.76559   0.84481   0.01457   0.01369   0.01459   0.01100   0.00100   0.00040   0.00020   0.00014   0.00504   0.00562   0.00140
   1.00000  10.60200   2.61777  24.98000   0.34656   5.19241  10.67071   0.81984   0.01469   0.01383   0.01459   0.01100   0.00100   0.00041   0.00018   0.00014   0.00504   0.00562   0.00140
   1.00000  10.60200   2.64235  24.98000   0.35089   5.24116  10.57583   0.83959   0.01494   0.01408   0.01459   0.01100   0.00100   0.00043   0.00017   0.00014   0.00503   0.00562   0.00140
   1.00000  10.60200   2.66693  24.98000   0.35525   5.28992  10.48095   0.85597   0.01540   0.01456   0.01459   0.01100   0.00100   0.00044   0.00015   0.00014   0.00503   0.00562   0.00140
   1.00000  10.60200   2.69151  24.98000   0.35964   5.33867  10.38607   0.80914   0.01550   0.01468   0.01459   0.01100   0.00100   0.00048   0.00014   0.00015   0.00503   0.00562   0.00140
