 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.6020   2.6800  21.4000   0.2635   3.9179  0.50907E+01  0.50907E+01  0.90006E-05  0.58520E+01  0.20118E-02  0.14210E+00  0.57079E+01  0.10000E+01
   10.6020   2.6900  21.4000   0.2649   3.9325  0.50674E+01  0.50673E+01  0.91194E-05  0.58144E+01  0.19518E-02  0.13915E+00  0.56733E+01  0.10000E+01
   10.6020   2.7000  21.4000   0.2662   3.9471  0.50440E+01  0.50440E+01  0.91709E-05  0.57801E+01  0.18934E-02  0.13586E+00  0.56424E+01  0.10000E+01
   10.6020   2.7100  21.4000   0.2675   3.9617  0.50208E+01  0.50208E+01  0.92222E-05  0.57396E+01  0.18369E-02  0.13316E+00  0.56046E+01  0.10000E+01
   10.6020   2.7200  21.4000   0.2688   3.9763  0.49976E+01  0.49976E+01  0.93521E-05  0.57029E+01  0.17821E-02  0.13005E+00  0.55711E+01  0.10000E+01
   10.6020   2.7300  21.4000   0.2702   3.9910  0.49744E+01  0.49744E+01  0.93239E-05  0.56657E+01  0.17290E-02  0.12727E+00  0.55367E+01  0.10000E+01
   10.6020   2.7400  21.4000   0.2715   4.0056  0.49513E+01  0.49513E+01  0.94529E-05  0.56293E+01  0.16774E-02  0.12452E+00  0.55031E+01  0.10000E+01
   10.6020   2.7500  21.4000   0.2728   4.0202  0.49283E+01  0.49283E+01  0.95030E-05  0.55926E+01  0.16273E-02  0.12181E+00  0.54691E+01  0.10000E+01
   10.6020   2.7600  21.4000   0.2742   4.0348  0.49053E+01  0.49053E+01  0.96307E-05  0.55563E+01  0.15787E-02  0.11917E+00  0.54356E+01  0.10000E+01
   10.6020   2.7700  21.4000   0.2755   4.0494  0.48823E+01  0.48823E+01  0.96751E-05  0.55204E+01  0.15317E-02  0.11662E+00  0.54022E+01  0.10000E+01
   10.6020   2.7800  21.4000   0.2769   4.0641  0.48594E+01  0.48594E+01  0.97192E-05  0.54847E+01  0.14859E-02  0.11397E+00  0.53692E+01  0.10000E+01
   10.6020   2.7900  21.4000   0.2782   4.0787  0.48365E+01  0.48365E+01  0.98355E-05  0.54492E+01  0.14416E-02  0.11151E+00  0.53362E+01  0.10000E+01
   10.6020   2.8000  21.4000   0.2796   4.0933  0.48137E+01  0.48137E+01  0.98791E-05  0.54140E+01  0.13985E-02  0.10900E+00  0.53036E+01  0.10000E+01
   10.6020   2.8100  21.4000   0.2809   4.1079  0.47909E+01  0.47909E+01  0.99225E-05  0.53786E+01  0.13567E-02  0.10664E+00  0.52706E+01  0.10000E+01
   10.6020   2.8200  21.4000   0.2823   4.1225  0.47681E+01  0.47681E+01  0.99657E-05  0.53438E+01  0.13161E-02  0.10449E+00  0.52380E+01  0.10000E+01
   10.6020   2.8300  21.4000   0.2837   4.1372  0.47454E+01  0.47454E+01  0.10080E-04  0.53093E+01  0.12768E-02  0.10224E+00  0.52057E+01  0.10000E+01
   10.6020   2.8400  21.4000   0.2850   4.1518  0.47228E+01  0.47228E+01  0.10123E-04  0.52752E+01  0.12384E-02  0.10006E+00  0.51739E+01  0.10000E+01
   10.6020   2.8500  21.4000   0.2864   4.1664  0.47001E+01  0.47001E+01  0.10180E-04  0.52408E+01  0.12013E-02  0.97993E-01  0.51416E+01  0.10000E+01
   10.6020   2.8600  21.4000   0.2878   4.1810  0.46775E+01  0.46775E+01  0.10322E-04  0.52079E+01  0.11652E-02  0.95685E-01  0.51110E+01  0.10000E+01
   10.6020   2.8700  21.4000   0.2892   4.1956  0.46550E+01  0.46550E+01  0.10379E-04  0.51734E+01  0.11299E-02  0.93611E-01  0.50786E+01  0.10000E+01
   10.6020   2.8800  21.4000   0.2905   4.2103  0.46325E+01  0.46325E+01  0.10435E-04  0.51392E+01  0.10955E-02  0.91694E-01  0.50465E+01  0.10000E+01
   10.6020   2.8900  21.4000   0.2919   4.2249  0.46100E+01  0.46100E+01  0.10491E-04  0.51056E+01  0.10623E-02  0.89820E-01  0.50147E+01  0.10000E+01
   10.6020   2.9000  21.4000   0.2933   4.2395  0.45876E+01  0.45876E+01  0.10631E-04  0.50726E+01  0.10301E-02  0.87728E-01  0.49839E+01  0.10000E+01
   10.6020   2.9100  21.4000   0.2947   4.2541  0.45652E+01  0.45652E+01  0.10687E-04  0.50397E+01  0.99889E-03  0.85862E-01  0.49528E+01  0.10000E+01
   10.6020   2.9200  21.4000   0.2961   4.2687  0.45428E+01  0.45428E+01  0.10826E-04  0.50068E+01  0.96865E-03  0.84128E-01  0.49218E+01  0.10000E+01
   10.6020   2.9300  21.4000   0.2975   4.2833  0.45205E+01  0.45205E+01  0.10880E-04  0.49740E+01  0.93929E-03  0.82290E-01  0.48908E+01  0.10000E+01
   10.6020   2.9400  21.4000   0.2989   4.2980  0.44982E+01  0.44982E+01  0.11019E-04  0.49417E+01  0.91074E-03  0.80508E-01  0.48602E+01  0.10000E+01
   10.6020   2.9500  21.4000   0.3003   4.3126  0.44759E+01  0.44759E+01  0.11072E-04  0.49091E+01  0.88311E-03  0.78771E-01  0.48295E+01  0.10000E+01
   10.6020   2.9600  21.4000   0.3017   4.3272  0.44537E+01  0.44536E+01  0.11126E-04  0.48768E+01  0.85630E-03  0.77107E-01  0.47989E+01  0.10000E+01
   10.6020   2.9700  21.4000   0.3032   4.3418  0.44315E+01  0.44314E+01  0.11180E-04  0.48448E+01  0.83026E-03  0.75440E-01  0.47686E+01  0.10000E+01
   10.6020   2.9800  21.4000   0.3046   4.3564  0.44093E+01  0.44093E+01  0.11233E-04  0.48121E+01  0.80500E-03  0.73894E-01  0.47374E+01  0.10000E+01
   10.6020   2.9900  21.4000   0.3060   4.3711  0.43871E+01  0.43871E+01  0.11369E-04  0.47804E+01  0.78054E-03  0.72328E-01  0.47073E+01  0.10000E+01
   10.6020   3.0000  21.4000   0.3074   4.3857  0.43650E+01  0.43650E+01  0.11431E-04  0.47487E+01  0.75681E-03  0.70820E-01  0.46771E+01  0.10000E+01
   10.6020   3.0100  21.4000   0.3089   4.4003  0.43430E+01  0.43429E+01  0.11585E-04  0.47173E+01  0.73372E-03  0.69327E-01  0.46472E+01  0.10000E+01
   10.6020   3.0200  21.4000   0.3103   4.4149  0.43209E+01  0.43209E+01  0.11646E-04  0.46858E+01  0.71141E-03  0.67809E-01  0.46173E+01  0.10000E+01
   10.6020   3.0300  21.4000   0.3117   4.4295  0.42989E+01  0.42989E+01  0.11707E-04  0.46546E+01  0.68975E-03  0.66409E-01  0.45875E+01  0.10000E+01
   10.6020   3.0400  21.4000   0.3132   4.4442  0.42769E+01  0.42769E+01  0.11859E-04  0.46237E+01  0.66872E-03  0.64985E-01  0.45580E+01  0.10000E+01
   10.6020   3.0500  21.4000   0.3146   4.4588  0.42549E+01  0.42549E+01  0.11920E-04  0.45927E+01  0.64833E-03  0.63619E-01  0.45284E+01  0.10000E+01
   10.6020   3.0600  21.4000   0.3161   4.4734  0.42330E+01  0.42330E+01  0.12070E-04  0.45619E+01  0.62856E-03  0.62342E-01  0.44990E+01  0.10000E+01
   10.6020   3.0700  21.4000   0.3175   4.4880  0.42111E+01  0.42111E+01  0.12130E-04  0.45315E+01  0.60946E-03  0.60954E-01  0.44699E+01  0.10000E+01
   10.6020   3.0800  21.4000   0.3190   4.5026  0.41892E+01  0.41892E+01  0.12280E-04  0.45013E+01  0.59098E-03  0.59593E-01  0.44411E+01  0.10000E+01
   10.6020   3.0900  21.4000   0.3204   4.5172  0.41673E+01  0.41673E+01  0.12339E-04  0.44707E+01  0.57285E-03  0.58349E-01  0.44117E+01  0.10000E+01
   10.6020   3.1000  21.4000   0.3219   4.5319  0.41455E+01  0.41455E+01  0.12398E-04  0.44406E+01  0.55538E-03  0.57191E-01  0.43829E+01  0.10000E+01
   10.6020   3.1100  21.4000   0.3234   4.5465  0.41237E+01  0.41237E+01  0.12457E-04  0.44106E+01  0.53848E-03  0.55915E-01  0.43542E+01  0.10000E+01
   10.6020   3.1200  21.4000   0.3249   4.5611  0.41019E+01  0.41019E+01  0.12605E-04  0.43808E+01  0.52207E-03  0.54771E-01  0.43255E+01  0.10000E+01
   10.6020   3.1300  21.4000   0.3263   4.5757  0.40802E+01  0.40801E+01  0.12663E-04  0.43511E+01  0.50613E-03  0.53594E-01  0.42970E+01  0.10000E+01
   10.6020   3.1400  21.4000   0.3278   4.5903  0.40584E+01  0.40584E+01  0.12819E-04  0.43212E+01  0.49065E-03  0.52441E-01  0.42683E+01  0.10000E+01
   10.6020   3.1500  21.4000   0.3293   4.6050  0.40367E+01  0.40367E+01  0.12886E-04  0.42919E+01  0.47571E-03  0.51359E-01  0.42401E+01  0.10000E+01
   10.6020   3.1600  21.4000   0.3308   4.6196  0.40150E+01  0.40150E+01  0.13049E-04  0.42627E+01  0.46116E-03  0.50411E-01  0.42119E+01  0.10000E+01
   10.6020   3.1700  21.4000   0.3323   4.6342  0.39934E+01  0.39934E+01  0.13116E-04  0.42334E+01  0.44703E-03  0.49215E-01  0.41837E+01  0.10000E+01
   10.6020   3.1800  21.4000   0.3338   4.6488  0.39717E+01  0.39717E+01  0.13181E-04  0.42044E+01  0.43328E-03  0.48214E-01  0.41557E+01  0.10000E+01
   10.6020   3.1900  21.4000   0.3353   4.6634  0.39501E+01  0.39501E+01  0.13344E-04  0.41753E+01  0.42007E-03  0.47178E-01  0.41277E+01  0.10000E+01
   10.6020   3.2000  21.4000   0.3368   4.6781  0.39285E+01  0.39285E+01  0.13409E-04  0.41465E+01  0.40726E-03  0.46178E-01  0.40999E+01  0.10000E+01
   10.6020   3.2100  21.4000   0.3383   4.6927  0.39070E+01  0.39069E+01  0.13575E-04  0.41176E+01  0.39478E-03  0.45237E-01  0.40719E+01  0.10000E+01
   10.6020   3.2200  21.4000   0.3398   4.7073  0.38854E+01  0.38854E+01  0.13644E-04  0.40889E+01  0.38267E-03  0.44308E-01  0.40442E+01  0.10000E+01
   10.6020   3.2300  21.4000   0.3413   4.7219  0.38639E+01  0.38639E+01  0.13813E-04  0.40603E+01  0.37094E-03  0.43366E-01  0.40166E+01  0.10000E+01
   10.6020   3.2400  21.4000   0.3428   4.7365  0.38424E+01  0.38424E+01  0.13881E-04  0.40320E+01  0.35956E-03  0.42465E-01  0.39892E+01  0.10000E+01
   10.6020   3.2500  21.4000   0.3444   4.7512  0.38209E+01  0.38209E+01  0.13949E-04  0.40039E+01  0.34853E-03  0.41581E-01  0.39619E+01  0.10000E+01
   10.6020   3.2600  21.4000   0.3459   4.7658  0.37994E+01  0.37994E+01  0.14117E-04  0.39761E+01  0.33781E-03  0.40723E-01  0.39351E+01  0.10000E+01
   10.6020   3.2700  21.4000   0.3474   4.7804  0.37780E+01  0.37780E+01  0.14185E-04  0.39482E+01  0.32742E-03  0.39869E-01  0.39080E+01  0.10000E+01
   10.6020   3.2800  21.4000   0.3490   4.7950  0.37566E+01  0.37566E+01  0.14362E-04  0.39198E+01  0.31733E-03  0.39037E-01  0.38805E+01  0.10000E+01
   10.6020   3.2900  21.4000   0.3505   4.8096  0.37352E+01  0.37352E+01  0.14440E-04  0.38922E+01  0.30754E-03  0.38245E-01  0.38537E+01  0.10000E+01
   10.6020   3.3000  21.4000   0.3521   4.8242  0.37138E+01  0.37138E+01  0.14627E-04  0.38644E+01  0.29806E-03  0.37443E-01  0.38267E+01  0.10000E+01
   10.6020   3.3100  21.4000   0.3536   4.8389  0.36924E+01  0.36924E+01  0.14705E-04  0.38372E+01  0.28885E-03  0.36677E-01  0.38002E+01  0.10000E+01
   10.6020   3.3200  21.4000   0.3552   4.8535  0.36711E+01  0.36711E+01  0.14782E-04  0.38095E+01  0.27991E-03  0.35916E-01  0.37733E+01  0.10000E+01
   10.6020   3.3300  21.4000   0.3567   4.8681  0.36498E+01  0.36498E+01  0.14967E-04  0.37821E+01  0.27124E-03  0.35203E-01  0.37467E+01  0.10000E+01
   10.6020   3.3400  21.4000   0.3583   4.8827  0.36285E+01  0.36285E+01  0.15152E-04  0.37549E+01  0.26283E-03  0.34450E-01  0.37202E+01  0.10000E+01
   10.6020   3.3500  21.4000   0.3599   4.8973  0.36072E+01  0.36072E+01  0.15226E-04  0.37278E+01  0.25470E-03  0.33760E-01  0.36938E+01  0.10000E+01
   10.6020   3.3600  21.4000   0.3614   4.9120  0.35859E+01  0.35859E+01  0.15406E-04  0.37007E+01  0.24676E-03  0.33048E-01  0.36674E+01  0.10000E+01
   10.6020   3.3700  21.4000   0.3630   4.9266  0.35647E+01  0.35647E+01  0.15479E-04  0.36737E+01  0.23907E-03  0.32380E-01  0.36411E+01  0.10000E+01
   10.6020   3.3800  21.4000   0.3646   4.9412  0.35435E+01  0.35435E+01  0.15552E-04  0.36467E+01  0.23162E-03  0.31704E-01  0.36148E+01  0.10000E+01
   10.6020   3.3900  21.4000   0.3662   4.9558  0.35223E+01  0.35223E+01  0.15730E-04  0.36199E+01  0.22445E-03  0.31072E-01  0.35886E+01  0.10000E+01
   10.6020   3.4000  21.4000   0.3678   4.9704  0.35011E+01  0.35011E+01  0.15803E-04  0.35932E+01  0.21744E-03  0.30431E-01  0.35626E+01  0.10000E+01
   10.6020   3.4100  21.4000   0.3694   4.9851  0.34799E+01  0.34799E+01  0.15980E-04  0.35665E+01  0.21064E-03  0.29825E-01  0.35365E+01  0.10000E+01
   10.6020   3.4200  21.4000   0.3710   4.9997  0.34588E+01  0.34588E+01  0.16186E-04  0.35402E+01  0.20406E-03  0.29208E-01  0.35108E+01  0.10000E+01
   10.6020   3.4300  21.4000   0.3726   5.0143  0.34377E+01  0.34377E+01  0.16273E-04  0.35141E+01  0.19768E-03  0.28625E-01  0.34853E+01  0.10000E+01
   10.6020   3.4400  21.4000   0.3742   5.0289  0.34166E+01  0.34166E+01  0.16478E-04  0.34877E+01  0.19149E-03  0.28018E-01  0.34595E+01  0.10000E+01
   10.6020   3.4500  21.4000   0.3758   5.0435  0.33955E+01  0.33955E+01  0.16564E-04  0.34614E+01  0.18549E-03  0.27446E-01  0.34338E+01  0.10000E+01
   10.6020   3.4600  21.4000   0.3774   5.0581  0.33744E+01  0.33744E+01  0.16649E-04  0.34354E+01  0.17968E-03  0.26899E-01  0.34084E+01  0.10000E+01
   10.6020   3.4700  21.4000   0.3790   5.0728  0.33534E+01  0.33534E+01  0.16853E-04  0.34095E+01  0.17403E-03  0.26348E-01  0.33830E+01  0.10000E+01
   10.6020   3.4800  21.4000   0.3807   5.0874  0.33323E+01  0.33323E+01  0.17056E-04  0.33837E+01  0.16857E-03  0.25806E-01  0.33578E+01  0.10000E+01
   10.6020   3.4900  21.4000   0.3823   5.1020  0.33113E+01  0.33113E+01  0.17140E-04  0.33579E+01  0.16329E-03  0.25312E-01  0.33324E+01  0.10000E+01
   10.6020   3.5000  21.4000   0.3839   5.1166  0.32904E+01  0.32903E+01  0.17342E-04  0.33323E+01  0.15816E-03  0.24788E-01  0.33073E+01  0.10000E+01
   10.6020   3.5100  21.4000   0.3856   5.1312  0.32694E+01  0.32694E+01  0.17426E-04  0.33066E+01  0.15318E-03  0.24270E-01  0.32822E+01  0.10000E+01
   10.6020   3.5200  21.4000   0.3872   5.1459  0.32484E+01  0.32484E+01  0.17509E-04  0.32812E+01  0.14836E-03  0.23805E-01  0.32573E+01  0.10000E+01
   10.6020   3.5300  21.4000   0.3889   5.1605  0.32275E+01  0.32275E+01  0.17710E-04  0.32557E+01  0.14369E-03  0.23325E-01  0.32323E+01  0.10000E+01
   10.6020   3.5400  21.4000   0.3905   5.1751  0.32066E+01  0.32066E+01  0.17910E-04  0.32305E+01  0.13915E-03  0.22863E-01  0.32075E+01  0.10000E+01
   10.6020   3.5500  21.4000   0.3922   5.1897  0.31857E+01  0.31857E+01  0.18005E-04  0.32052E+01  0.13476E-03  0.22399E-01  0.31827E+01  0.10000E+01
   10.6020   3.5600  21.4000   0.3938   5.2043  0.31648E+01  0.31648E+01  0.18229E-04  0.31799E+01  0.13050E-03  0.21956E-01  0.31578E+01  0.10000E+01
   10.6020   3.5700  21.4000   0.3955   5.2190  0.31440E+01  0.31440E+01  0.18452E-04  0.31550E+01  0.12638E-03  0.21489E-01  0.31334E+01  0.10000E+01
   10.6020   3.5800  21.4000   0.3972   5.2336  0.31232E+01  0.31232E+01  0.18546E-04  0.31300E+01  0.12238E-03  0.21048E-01  0.31089E+01  0.10000E+01
   10.6020   3.5900  21.4000   0.3988   5.2482  0.31024E+01  0.31023E+01  0.18640E-04  0.31050E+01  0.11851E-03  0.20490E-01  0.30844E+01  0.10000E+01
   10.6020   3.6000  21.4000   0.4005   5.2628  0.30816E+01  0.30816E+01  0.18861E-04  0.30803E+01  0.11475E-03  0.20265E-01  0.30599E+01  0.10000E+01
   10.6020   3.6100  21.4000   0.4022   5.2774  0.30608E+01  0.30608E+01  0.19086E-04  0.30556E+01  0.11111E-03  0.19850E-01  0.30356E+01  0.10000E+01
   10.6020   3.6200  21.4000   0.4039   5.2920  0.30401E+01  0.30400E+01  0.19183E-04  0.30310E+01  0.10756E-03  0.19455E-01  0.30114E+01  0.10000E+01
   10.6020   3.6300  21.4000   0.4056   5.3067  0.30193E+01  0.30193E+01  0.19411E-04  0.30063E+01  0.10414E-03  0.19088E-01  0.29871E+01  0.10000E+01
   10.6020   3.6400  21.4000   0.4073   5.3213  0.29986E+01  0.29986E+01  0.19507E-04  0.29821E+01  0.10082E-03  0.18716E-01  0.29633E+01  0.10000E+01
   10.6020   3.6500  21.4000   0.4090   5.3359  0.29780E+01  0.29779E+01  0.19734E-04  0.29580E+01  0.97608E-04  0.18341E-01  0.29396E+01  0.10000E+01
   10.6020   3.6600  21.4000   0.4107   5.3505  0.29573E+01  0.29573E+01  0.19830E-04  0.29334E+01  0.94491E-04  0.17965E-01  0.29154E+01  0.10000E+01
   10.6020   3.6700  21.4000   0.4124   5.3651  0.29367E+01  0.29366E+01  0.20055E-04  0.29090E+01  0.91474E-04  0.17633E-01  0.28913E+01  0.10000E+01
   10.6020   3.6800  21.4000   0.4142   5.3798  0.29161E+01  0.29160E+01  0.20309E-04  0.28849E+01  0.88549E-04  0.17259E-01  0.28675E+01  0.10000E+01
   10.6020   3.6900  21.4000   0.4159   5.3944  0.28955E+01  0.28954E+01  0.20562E-04  0.28612E+01  0.85721E-04  0.16963E-01  0.28441E+01  0.10000E+01
   10.6020   3.7000  21.4000   0.4176   5.4090  0.28749E+01  0.28749E+01  0.20670E-04  0.28372E+01  0.82971E-04  0.16597E-01  0.28205E+01  0.10000E+01
   10.6020   3.7100  21.4000   0.4194   5.4236  0.28543E+01  0.28543E+01  0.20778E-04  0.28133E+01  0.80315E-04  0.16294E-01  0.27970E+01  0.10000E+01
   10.6020   3.7200  21.4000   0.4211   5.4382  0.28338E+01  0.28338E+01  0.21030E-04  0.27896E+01  0.77744E-04  0.15962E-01  0.27735E+01  0.10000E+01
   10.6020   3.7300  21.4000   0.4228   5.4529  0.28133E+01  0.28133E+01  0.21280E-04  0.27657E+01  0.75248E-04  0.15669E-01  0.27500E+01  0.10000E+01
   10.6020   3.7400  21.4000   0.4246   5.4675  0.27929E+01  0.27928E+01  0.21526E-04  0.27422E+01  0.72826E-04  0.15349E-01  0.27268E+01  0.10000E+01
   10.6020   3.7500  21.4000   0.4264   5.4821  0.27724E+01  0.27724E+01  0.21631E-04  0.27191E+01  0.70485E-04  0.15064E-01  0.27040E+01  0.10000E+01
   10.6020   3.7600  21.4000   0.4281   5.4967  0.27520E+01  0.27520E+01  0.21876E-04  0.26955E+01  0.68221E-04  0.14781E-01  0.26807E+01  0.10000E+01
   10.6020   3.7700  21.4000   0.4299   5.5113  0.27316E+01  0.27316E+01  0.21980E-04  0.26722E+01  0.66027E-04  0.14492E-01  0.26576E+01  0.10000E+01
   10.6020   3.7800  21.4000   0.4317   5.5260  0.27112E+01  0.27112E+01  0.22224E-04  0.26489E+01  0.63892E-04  0.14217E-01  0.26347E+01  0.10000E+01
   10.6020   3.7900  21.4000   0.4334   5.5406  0.26908E+01  0.26908E+01  0.22467E-04  0.26258E+01  0.61823E-04  0.13931E-01  0.26118E+01  0.10000E+01
   10.6020   3.8000  21.4000   0.4352   5.5552  0.26705E+01  0.26705E+01  0.22588E-04  0.26027E+01  0.59820E-04  0.13669E-01  0.25890E+01  0.10000E+01
   10.6020   3.8100  21.4000   0.4370   5.5698  0.26502E+01  0.26502E+01  0.22866E-04  0.25797E+01  0.57880E-04  0.13387E-01  0.25663E+01  0.10000E+01
   10.6020   3.8200  21.4000   0.4388   5.5844  0.26300E+01  0.26299E+01  0.23143E-04  0.25568E+01  0.55997E-04  0.13166E-01  0.25436E+01  0.10000E+01
   10.6020   3.8300  21.4000   0.4406   5.5990  0.26097E+01  0.26097E+01  0.23263E-04  0.25342E+01  0.54174E-04  0.12906E-01  0.25212E+01  0.10000E+01
   10.6020   3.8400  21.4000   0.4424   5.6137  0.25895E+01  0.25895E+01  0.23539E-04  0.25114E+01  0.52404E-04  0.12656E-01  0.24987E+01  0.10000E+01
   10.6020   3.8500  21.4000   0.4442   5.6283  0.25693E+01  0.25693E+01  0.23814E-04  0.24887E+01  0.50689E-04  0.12421E-01  0.24762E+01  0.10000E+01
   10.6020   3.8600  21.4000   0.4460   5.6429  0.25492E+01  0.25491E+01  0.23937E-04  0.24661E+01  0.49027E-04  0.12186E-01  0.24539E+01  0.10000E+01
   10.6020   3.8700  21.4000   0.4478   5.6575  0.25290E+01  0.25290E+01  0.24219E-04  0.24435E+01  0.47418E-04  0.11939E-01  0.24315E+01  0.10000E+01
   10.6020   3.8800  21.4000   0.4497   5.6721  0.25089E+01  0.25089E+01  0.24501E-04  0.24211E+01  0.45862E-04  0.11716E-01  0.24094E+01  0.10000E+01
   10.6020   3.8900  21.4000   0.4515   5.6868  0.24888E+01  0.24888E+01  0.24623E-04  0.23988E+01  0.44344E-04  0.11485E-01  0.23873E+01  0.10000E+01
   10.6020   3.9000  21.4000   0.4533   5.7014  0.24688E+01  0.24688E+01  0.24903E-04  0.23766E+01  0.42881E-04  0.11285E-01  0.23653E+01  0.10000E+01
   10.6020   3.9100  21.4000   0.4552   5.7160  0.24488E+01  0.24488E+01  0.25183E-04  0.23544E+01  0.41464E-04  0.11081E-01  0.23433E+01  0.10000E+01
   10.6020   3.9200  21.4000   0.4570   5.7306  0.24288E+01  0.24288E+01  0.25321E-04  0.23323E+01  0.40089E-04  0.10871E-01  0.23214E+01  0.10000E+01
   10.6020   3.9300  21.4000   0.4589   5.7452  0.24089E+01  0.24088E+01  0.25635E-04  0.23102E+01  0.38760E-04  0.10668E-01  0.22995E+01  0.10000E+01
   10.6020   3.9400  21.4000   0.4607   5.7599  0.23890E+01  0.23889E+01  0.25948E-04  0.22884E+01  0.37473E-04  0.10493E-01  0.22778E+01  0.10000E+01
   10.6020   3.9500  21.4000   0.4626   5.7745  0.23691E+01  0.23690E+01  0.26085E-04  0.22666E+01  0.36227E-04  0.10285E-01  0.22562E+01  0.10000E+01
   10.6020   3.9600  21.4000   0.4645   5.7891  0.23492E+01  0.23492E+01  0.26397E-04  0.22447E+01  0.35020E-04  0.10084E-01  0.22346E+01  0.10000E+01
   10.6020   3.9700  21.4000   0.4663   5.8037  0.23294E+01  0.23294E+01  0.26708E-04  0.22232E+01  0.33853E-04  0.99022E-02  0.22132E+01  0.10000E+01
   10.6020   3.9800  21.4000   0.4682   5.8183  0.23096E+01  0.23096E+01  0.27022E-04  0.22016E+01  0.32726E-04  0.97230E-02  0.21919E+01  0.10000E+01
   10.6020   3.9900  21.4000   0.4701   5.8330  0.22899E+01  0.22899E+01  0.27336E-04  0.21802E+01  0.31629E-04  0.95362E-02  0.21707E+01  0.10000E+01
   10.6020   4.0000  21.4000   0.4720   5.8476  0.22702E+01  0.22701E+01  0.27473E-04  0.21589E+01  0.30570E-04  0.93680E-02  0.21495E+01  0.10000E+01
   10.6020   4.0100  21.4000   0.4739   5.8622  0.22505E+01  0.22505E+01  0.27785E-04  0.21376E+01  0.29548E-04  0.92031E-02  0.21284E+01  0.10000E+01
   10.6020   4.0200  21.4000   0.4758   5.8768  0.22309E+01  0.22308E+01  0.27922E-04  0.21162E+01  0.28556E-04  0.90642E-02  0.21071E+01  0.10000E+01
   10.6020   4.0300  21.4000   0.4777   5.8914  0.22113E+01  0.22112E+01  0.28233E-04  0.20950E+01  0.27599E-04  0.88670E-02  0.20861E+01  0.10000E+01
   10.6020   4.0400  21.4000   0.4796   5.9060  0.21917E+01  0.21917E+01  0.28586E-04  0.20737E+01  0.26674E-04  0.87130E-02  0.20650E+01  0.10000E+01
   10.6020   4.0500  21.4000   0.4815   5.9207  0.21722E+01  0.21722E+01  0.28939E-04  0.20529E+01  0.25776E-04  0.85607E-02  0.20444E+01  0.10000E+01
   10.6020   4.0600  21.4000   0.4835   5.9353  0.21527E+01  0.21527E+01  0.29095E-04  0.20319E+01  0.24912E-04  0.83948E-02  0.20235E+01  0.10000E+01
   10.6020   4.0700  21.4000   0.4854   5.9499  0.21333E+01  0.21332E+01  0.29446E-04  0.20112E+01  0.24077E-04  0.82431E-02  0.20030E+01  0.10000E+01
   10.6020   4.0800  21.4000   0.4873   5.9645  0.21138E+01  0.21138E+01  0.29796E-04  0.19905E+01  0.23263E-04  0.81081E-02  0.19824E+01  0.10000E+01
   10.6020   4.0900  21.4000   0.4893   5.9791  0.20945E+01  0.20945E+01  0.30146E-04  0.19698E+01  0.22480E-04  0.79681E-02  0.19618E+01  0.10000E+01
   10.6020   4.1000  21.4000   0.4912   5.9938  0.20752E+01  0.20751E+01  0.30495E-04  0.19493E+01  0.21725E-04  0.78189E-02  0.19414E+01  0.10000E+01
   10.6020   4.1100  21.4000   0.4932   6.0084  0.20559E+01  0.20559E+01  0.30843E-04  0.19289E+01  0.20994E-04  0.76817E-02  0.19212E+01  0.10000E+01
   10.6020   4.1200  21.4000   0.4952   6.0230  0.20367E+01  0.20366E+01  0.30996E-04  0.19085E+01  0.20286E-04  0.75383E-02  0.19009E+01  0.10000E+01
   10.6020   4.1300  21.4000   0.4971   6.0376  0.20175E+01  0.20174E+01  0.31343E-04  0.18882E+01  0.19603E-04  0.74117E-02  0.18808E+01  0.10000E+01
   10.6020   4.1400  21.4000   0.4991   6.0522  0.19983E+01  0.19983E+01  0.31690E-04  0.18681E+01  0.18942E-04  0.72852E-02  0.18608E+01  0.10000E+01
   10.6020   4.1500  21.4000   0.5011   6.0669  0.19792E+01  0.19792E+01  0.32111E-04  0.18479E+01  0.18304E-04  0.71656E-02  0.18407E+01  0.10000E+01
   10.6020   4.1600  21.4000   0.5031   6.0815  0.19602E+01  0.19601E+01  0.32532E-04  0.18278E+01  0.17687E-04  0.70287E-02  0.18208E+01  0.10000E+01
   10.6020   4.1700  21.4000   0.5051   6.0961  0.19411E+01  0.19411E+01  0.32721E-04  0.18079E+01  0.17092E-04  0.69120E-02  0.18009E+01  0.10000E+01
   10.6020   4.1800  21.4000   0.5071   6.1107  0.19222E+01  0.19222E+01  0.33140E-04  0.17880E+01  0.16516E-04  0.67975E-02  0.17812E+01  0.10000E+01
   10.6020   4.1900  21.4000   0.5091   6.1253  0.19033E+01  0.19032E+01  0.33559E-04  0.17683E+01  0.15964E-04  0.66725E-02  0.17617E+01  0.10000E+01
   10.6020   4.2000  21.4000   0.5111   6.1399  0.18844E+01  0.18844E+01  0.33971E-04  0.17486E+01  0.15423E-04  0.65635E-02  0.17420E+01  0.10000E+01
   10.6020   4.2100  21.4000   0.5131   6.1546  0.18656E+01  0.18656E+01  0.34376E-04  0.17291E+01  0.14910E-04  0.64469E-02  0.17226E+01  0.10000E+01
